Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Intensity/Level,Emotion
147,CREMA-D,./dataset/crema-d\AudioWAV\1002_TIE_DIS_XX.wav,1002_TIE_DIS_XX.wav,.wav,Crema_1002,That is exactly what happened,Female,Unspecified,Disgust
148,CREMA-D,./dataset/crema-d\AudioWAV\1002_TIE_FEA_XX.wav,1002_TIE_FEA_XX.wav,.wav,Crema_1002,That is exactly what happened,Female,Unspecified,Fear
149,CREMA-D,./dataset/crema-d\AudioWAV\1002_TIE_HAP_XX.wav,1002_TIE_HAP_XX.wav,.wav,Crema_1002,That is exactly what happened,Female,Unspecified,Happy
150,CREMA-D,./dataset/crema-d\AudioWAV\1002_TIE_SAD_XX.wav,1002_TIE_SAD_XX.wav,.wav,Crema_1002,That is exactly what happened,Female,Unspecified,Sad
151,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_ANG_XX.wav,1002_TSI_ANG_XX.wav,.wav,Crema_1002,The surface is slick,Female,Unspecified,Anger
152,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_DIS_XX.wav,1002_TSI_DIS_XX.wav,.wav,Crema_1002,The surface is slick,Female,Unspecified,Disgust
153,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_FEA_XX.wav,1002_TSI_FEA_XX.wav,.wav,Crema_1002,The surface is slick,Female,Unspecified,Fear
154,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_HAP_XX.wav,1002_TSI_HAP_XX.wav,.wav,Crema_1002,The surface is slick,Female,Unspecified,Happy
155,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_NEU_XX.wav,1002_TSI_NEU_XX.wav,.wav,Crema_1002,The surface is slick,Female,Unspecified,Neutral
156,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_SAD_XX.wav,1002_TSI_SAD_XX.wav,.wav,Crema_1002,The surface is slick,Female,Unspecified,Sad
157,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_ANG_XX.wav,1002_WSI_ANG_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,Unspecified,Anger
158,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_DIS_XX.wav,1002_WSI_DIS_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,Unspecified,Disgust
159,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_FEA_XX.wav,1002_WSI_FEA_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,Unspecified,Fear
160,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_HAP_XX.wav,1002_WSI_HAP_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,Unspecified,Happy
161,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_NEU_XX.wav,1002_WSI_NEU_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,Unspecified,Neutral
162,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_SAD_XX.wav,1002_WSI_SAD_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,Unspecified,Sad
163,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_ANG_XX.wav,1003_DFA_ANG_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,Unspecified,Anger
164,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_DIS_XX.wav,1003_DFA_DIS_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,Unspecified,Disgust
165,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_FEA_XX.wav,1003_DFA_FEA_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,Unspecified,Fear
166,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_HAP_XX.wav,1003_DFA_HAP_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,Unspecified,Happy
167,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_NEU_XX.wav,1003_DFA_NEU_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,Unspecified,Neutral
168,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_SAD_XX.wav,1003_DFA_SAD_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,Unspecified,Sad
169,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_ANG_HI.wav,1003_IEO_ANG_HI.wav,.wav,Crema_1003,It's eleven o'clock,Female,High,Anger
170,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_ANG_LO.wav,1003_IEO_ANG_LO.wav,.wav,Crema_1003,It's eleven o'clock,Female,Low,Anger
171,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_ANG_MD.wav,1003_IEO_ANG_MD.wav,.wav,Crema_1003,It's eleven o'clock,Female,Medium,Anger
172,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_DIS_HI.wav,1003_IEO_DIS_HI.wav,.wav,Crema_1003,It's eleven o'clock,Female,High,Disgust
173,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_DIS_LO.wav,1003_IEO_DIS_LO.wav,.wav,Crema_1003,It's eleven o'clock,Female,Low,Disgust
174,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_DIS_MD.wav,1003_IEO_DIS_MD.wav,.wav,Crema_1003,It's eleven o'clock,Female,Medium,Disgust
175,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_FEA_HI.wav,1003_IEO_FEA_HI.wav,.wav,Crema_1003,It's eleven o'clock,Female,High,Fear
176,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_FEA_LO.wav,1003_IEO_FEA_LO.wav,.wav,Crema_1003,It's eleven o'clock,Female,Low,Fear
177,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_FEA_MD.wav,1003_IEO_FEA_MD.wav,.wav,Crema_1003,It's eleven o'clock,Female,Medium,Fear
178,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_HAP_HI.wav,1003_IEO_HAP_HI.wav,.wav,Crema_1003,It's eleven o'clock,Female,High,Happy
179,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_HAP_LO.wav,1003_IEO_HAP_LO.wav,.wav,Crema_1003,It's eleven o'clock,Female,Low,Happy
180,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_HAP_MD.wav,1003_IEO_HAP_MD.wav,.wav,Crema_1003,It's eleven o'clock,Female,Medium,Happy
181,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_NEU_XX.wav,1003_IEO_NEU_XX.wav,.wav,Crema_1003,It's eleven o'clock,Female,Unspecified,Neutral
182,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_SAD_HI.wav,1003_IEO_SAD_HI.wav,.wav,Crema_1003,It's eleven o'clock,Female,High,Sad
183,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_SAD_LO.wav,1003_IEO_SAD_LO.wav,.wav,Crema_1003,It's eleven o'clock,Female,Low,Sad
184,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_SAD_MD.wav,1003_IEO_SAD_MD.wav,.wav,Crema_1003,It's eleven o'clock,Female,Medium,Sad
185,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_ANG_XX.wav,1003_IOM_ANG_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,Unspecified,Anger
186,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_DIS_XX.wav,1003_IOM_DIS_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,Unspecified,Disgust
187,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_FEA_XX.wav,1003_IOM_FEA_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,Unspecified,Fear
188,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_HAP_XX.wav,1003_IOM_HAP_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,Unspecified,Happy
189,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_NEU_XX.wav,1003_IOM_NEU_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,Unspecified,Neutral
190,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_SAD_XX.wav,1003_IOM_SAD_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,Unspecified,Sad
191,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_ANG_XX.wav,1003_ITH_ANG_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,Unspecified,Anger
192,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_DIS_XX.wav,1003_ITH_DIS_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,Unspecified,Disgust
193,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_FEA_XX.wav,1003_ITH_FEA_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,Unspecified,Fear
194,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_HAP_XX.wav,1003_ITH_HAP_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,Unspecified,Happy
195,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_NEU_XX.wav,1003_ITH_NEU_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,Unspecified,Neutral
196,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_SAD_XX.wav,1003_ITH_SAD_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,Unspecified,Sad
197,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_ANG_XX.wav,1003_ITS_ANG_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,Unspecified,Anger
198,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_DIS_XX.wav,1003_ITS_DIS_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,Unspecified,Disgust
199,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_FEA_XX.wav,1003_ITS_FEA_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,Unspecified,Fear
200,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_HAP_XX.wav,1003_ITS_HAP_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,Unspecified,Happy
201,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_NEU_XX.wav,1003_ITS_NEU_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,Unspecified,Neutral
202,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_SAD_XX.wav,1003_ITS_SAD_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,Unspecified,Sad
203,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_ANG_XX.wav,1003_IWL_ANG_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,Unspecified,Anger
204,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_DIS_XX.wav,1003_IWL_DIS_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,Unspecified,Disgust
205,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_FEA_XX.wav,1003_IWL_FEA_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,Unspecified,Fear
206,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_HAP_XX.wav,1003_IWL_HAP_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,Unspecified,Happy
207,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_NEU_XX.wav,1003_IWL_NEU_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,Unspecified,Neutral
208,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_SAD_XX.wav,1003_IWL_SAD_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,Unspecified,Sad
209,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_ANG_XX.wav,1003_IWW_ANG_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,Unspecified,Anger
210,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_DIS_XX.wav,1003_IWW_DIS_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,Unspecified,Disgust
211,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_FEA_XX.wav,1003_IWW_FEA_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,Unspecified,Fear
212,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_HAP_XX.wav,1003_IWW_HAP_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,Unspecified,Happy
213,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_NEU_XX.wav,1003_IWW_NEU_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,Unspecified,Neutral
214,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_SAD_XX.wav,1003_IWW_SAD_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,Unspecified,Sad
215,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_ANG_XX.wav,1003_MTI_ANG_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,Unspecified,Anger
216,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_DIS_XX.wav,1003_MTI_DIS_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,Unspecified,Disgust
217,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_FEA_XX.wav,1003_MTI_FEA_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,Unspecified,Fear
218,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_HAP_XX.wav,1003_MTI_HAP_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,Unspecified,Happy
219,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_NEU_XX.wav,1003_MTI_NEU_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,Unspecified,Neutral
220,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_SAD_XX.wav,1003_MTI_SAD_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,Unspecified,Sad
221,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_ANG_XX.wav,1003_TAI_ANG_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,Unspecified,Anger
222,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_DIS_XX.wav,1003_TAI_DIS_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,Unspecified,Disgust
223,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_FEA_XX.wav,1003_TAI_FEA_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,Unspecified,Fear
224,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_HAP_XX.wav,1003_TAI_HAP_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,Unspecified,Happy
225,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_NEU_XX.wav,1003_TAI_NEU_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,Unspecified,Neutral
226,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_SAD_XX.wav,1003_TAI_SAD_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,Unspecified,Sad
227,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_ANG_XX.wav,1003_TIE_ANG_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,Unspecified,Anger
228,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_DIS_XX.wav,1003_TIE_DIS_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,Unspecified,Disgust
229,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_FEA_XX.wav,1003_TIE_FEA_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,Unspecified,Fear
230,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_HAP_XX.wav,1003_TIE_HAP_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,Unspecified,Happy
231,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_NEU_XX.wav,1003_TIE_NEU_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,Unspecified,Neutral
232,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_SAD_XX.wav,1003_TIE_SAD_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,Unspecified,Sad
233,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_ANG_XX.wav,1003_TSI_ANG_XX.wav,.wav,Crema_1003,The surface is slick,Female,Unspecified,Anger
234,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_DIS_XX.wav,1003_TSI_DIS_XX.wav,.wav,Crema_1003,The surface is slick,Female,Unspecified,Disgust
235,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_FEA_XX.wav,1003_TSI_FEA_XX.wav,.wav,Crema_1003,The surface is slick,Female,Unspecified,Fear
236,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_HAP_XX.wav,1003_TSI_HAP_XX.wav,.wav,Crema_1003,The surface is slick,Female,Unspecified,Happy
237,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_NEU_XX.wav,1003_TSI_NEU_XX.wav,.wav,Crema_1003,The surface is slick,Female,Unspecified,Neutral
238,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_SAD_XX.wav,1003_TSI_SAD_XX.wav,.wav,Crema_1003,The surface is slick,Female,Unspecified,Sad
239,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_ANG_XX.wav,1003_WSI_ANG_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,Unspecified,Anger
240,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_DIS_XX.wav,1003_WSI_DIS_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,Unspecified,Disgust
241,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_FEA_XX.wav,1003_WSI_FEA_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,Unspecified,Fear
242,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_HAP_XX.wav,1003_WSI_HAP_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,Unspecified,Happy
243,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_NEU_XX.wav,1003_WSI_NEU_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,Unspecified,Neutral
244,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_SAD_XX.wav,1003_WSI_SAD_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,Unspecified,Sad
245,CREMA-D,./dataset/crema-d\AudioWAV\1004_DFA_ANG_XX.wav,1004_DFA_ANG_XX.wav,.wav,Crema_1004,Don't forget a jacket,Female,Unspecified,Anger
246,CREMA-D,./dataset/crema-d\AudioWAV\1004_DFA_DIS_XX.wav,1004_DFA_DIS_XX.wav,.wav,Crema_1004,Don't forget a jacket,Female,Unspecified,Disgust
247,CREMA-D,./dataset/crema-d\AudioWAV\1004_DFA_FEA_XX.wav,1004_DFA_FEA_XX.wav,.wav,Crema_1004,Don't forget a jacket,Female,Unspecified,Fear
248,CREMA-D,./dataset/crema-d\AudioWAV\1004_DFA_HAP_XX.wav,1004_DFA_HAP_XX.wav,.wav,Crema_1004,Don't forget a jacket,Female,Unspecified,Happy
249,CREMA-D,./dataset/crema-d\AudioWAV\1004_DFA_NEU_XX.wav,1004_DFA_NEU_XX.wav,.wav,Crema_1004,Don't forget a jacket,Female,Unspecified,Neutral
250,CREMA-D,./dataset/crema-d\AudioWAV\1004_DFA_SAD_XX.wav,1004_DFA_SAD_XX.wav,.wav,Crema_1004,Don't forget a jacket,Female,Unspecified,Sad
251,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_ANG_HI.wav,1004_IEO_ANG_HI.wav,.wav,Crema_1004,It's eleven o'clock,Female,High,Anger
252,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_ANG_LO.wav,1004_IEO_ANG_LO.wav,.wav,Crema_1004,It's eleven o'clock,Female,Low,Anger
253,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_ANG_MD.wav,1004_IEO_ANG_MD.wav,.wav,Crema_1004,It's eleven o'clock,Female,Medium,Anger
254,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_DIS_HI.wav,1004_IEO_DIS_HI.wav,.wav,Crema_1004,It's eleven o'clock,Female,High,Disgust
255,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_DIS_LO.wav,1004_IEO_DIS_LO.wav,.wav,Crema_1004,It's eleven o'clock,Female,Low,Disgust
256,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_DIS_MD.wav,1004_IEO_DIS_MD.wav,.wav,Crema_1004,It's eleven o'clock,Female,Medium,Disgust
257,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_FEA_HI.wav,1004_IEO_FEA_HI.wav,.wav,Crema_1004,It's eleven o'clock,Female,High,Fear
258,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_FEA_LO.wav,1004_IEO_FEA_LO.wav,.wav,Crema_1004,It's eleven o'clock,Female,Low,Fear
259,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_FEA_MD.wav,1004_IEO_FEA_MD.wav,.wav,Crema_1004,It's eleven o'clock,Female,Medium,Fear
260,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_HAP_HI.wav,1004_IEO_HAP_HI.wav,.wav,Crema_1004,It's eleven o'clock,Female,High,Happy
261,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_HAP_LO.wav,1004_IEO_HAP_LO.wav,.wav,Crema_1004,It's eleven o'clock,Female,Low,Happy
262,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_HAP_MD.wav,1004_IEO_HAP_MD.wav,.wav,Crema_1004,It's eleven o'clock,Female,Medium,Happy
263,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_NEU_XX.wav,1004_IEO_NEU_XX.wav,.wav,Crema_1004,It's eleven o'clock,Female,Unspecified,Neutral
264,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_SAD_HI.wav,1004_IEO_SAD_HI.wav,.wav,Crema_1004,It's eleven o'clock,Female,High,Sad
265,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_SAD_LO.wav,1004_IEO_SAD_LO.wav,.wav,Crema_1004,It's eleven o'clock,Female,Low,Sad
266,CREMA-D,./dataset/crema-d\AudioWAV\1004_IEO_SAD_MD.wav,1004_IEO_SAD_MD.wav,.wav,Crema_1004,It's eleven o'clock,Female,Medium,Sad
267,CREMA-D,./dataset/crema-d\AudioWAV\1004_IOM_ANG_XX.wav,1004_IOM_ANG_XX.wav,.wav,Crema_1004,I'm on my way to the meeting,Female,Unspecified,Anger
268,CREMA-D,./dataset/crema-d\AudioWAV\1004_IOM_DIS_XX.wav,1004_IOM_DIS_XX.wav,.wav,Crema_1004,I'm on my way to the meeting,Female,Unspecified,Disgust
269,CREMA-D,./dataset/crema-d\AudioWAV\1004_IOM_FEA_XX.wav,1004_IOM_FEA_XX.wav,.wav,Crema_1004,I'm on my way to the meeting,Female,Unspecified,Fear
270,CREMA-D,./dataset/crema-d\AudioWAV\1004_IOM_HAP_XX.wav,1004_IOM_HAP_XX.wav,.wav,Crema_1004,I'm on my way to the meeting,Female,Unspecified,Happy
271,CREMA-D,./dataset/crema-d\AudioWAV\1004_IOM_NEU_XX.wav,1004_IOM_NEU_XX.wav,.wav,Crema_1004,I'm on my way to the meeting,Female,Unspecified,Neutral
272,CREMA-D,./dataset/crema-d\AudioWAV\1004_IOM_SAD_XX.wav,1004_IOM_SAD_XX.wav,.wav,Crema_1004,I'm on my way to the meeting,Female,Unspecified,Sad
273,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITH_ANG_XX.wav,1004_ITH_ANG_XX.wav,.wav,Crema_1004,I think I have a doctor's appointment,Female,Unspecified,Anger
274,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITH_DIS_XX.wav,1004_ITH_DIS_XX.wav,.wav,Crema_1004,I think I have a doctor's appointment,Female,Unspecified,Disgust
275,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITH_FEA_XX.wav,1004_ITH_FEA_XX.wav,.wav,Crema_1004,I think I have a doctor's appointment,Female,Unspecified,Fear
276,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITH_HAP_XX.wav,1004_ITH_HAP_XX.wav,.wav,Crema_1004,I think I have a doctor's appointment,Female,Unspecified,Happy
277,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITH_NEU_XX.wav,1004_ITH_NEU_XX.wav,.wav,Crema_1004,I think I have a doctor's appointment,Female,Unspecified,Neutral
278,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITH_SAD_XX.wav,1004_ITH_SAD_XX.wav,.wav,Crema_1004,I think I have a doctor's appointment,Female,Unspecified,Sad
279,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITS_ANG_XX.wav,1004_ITS_ANG_XX.wav,.wav,Crema_1004,I think I've seen this before,Female,Unspecified,Anger
280,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITS_DIS_XX.wav,1004_ITS_DIS_XX.wav,.wav,Crema_1004,I think I've seen this before,Female,Unspecified,Disgust
281,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITS_FEA_XX.wav,1004_ITS_FEA_XX.wav,.wav,Crema_1004,I think I've seen this before,Female,Unspecified,Fear
282,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITS_HAP_XX.wav,1004_ITS_HAP_XX.wav,.wav,Crema_1004,I think I've seen this before,Female,Unspecified,Happy
283,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITS_NEU_XX.wav,1004_ITS_NEU_XX.wav,.wav,Crema_1004,I think I've seen this before,Female,Unspecified,Neutral
284,CREMA-D,./dataset/crema-d\AudioWAV\1004_ITS_SAD_XX.wav,1004_ITS_SAD_XX.wav,.wav,Crema_1004,I think I've seen this before,Female,Unspecified,Sad
285,CREMA-D,./dataset/crema-d\AudioWAV\1004_IWL_ANG_XX.wav,1004_IWL_ANG_XX.wav,.wav,Crema_1004,I would like a new alarm clock,Female,Unspecified,Anger
286,CREMA-D,./dataset/crema-d\AudioWAV\1004_IWL_DIS_XX.wav,1004_IWL_DIS_XX.wav,.wav,Crema_1004,I would like a new alarm clock,Female,Unspecified,Disgust
287,CREMA-D,./dataset/crema-d\AudioWAV\1004_IWL_FEA_XX.wav,1004_IWL_FEA_XX.wav,.wav,Crema_1004,I would like a new alarm clock,Female,Unspecified,Fear
288,CREMA-D,./dataset/crema-d\AudioWAV\1004_IWL_HAP_XX.wav,1004_IWL_HAP_XX.wav,.wav,Crema_1004,I would like a new alarm clock,Female,Unspecified,Happy
289,CREMA-D,./dataset/crema-d\AudioWAV\1004_IWL_NEU_XX.wav,1004_IWL_NEU_XX.wav,.wav,Crema_1004,I would like a new alarm clock,Female,Unspecified,Neutral
290,CREMA-D,./dataset/crema-d\AudioWAV\1004_IWL_SAD_XX.wav,1004_IWL_SAD_XX.wav,.wav,Crema_1004,I would like a new alarm clock,Female,Unspecified,Sad
291,CREMA-D,./dataset/crema-d\AudioWAV\1004_IWW_ANG_XX.wav,1004_IWW_ANG_XX.wav,.wav,Crema_1004,I wonder what this is about,Female,Unspecified,Anger
292,CREMA-D,./dataset/crema-d\AudioWAV\1004_IWW_DIS_XX.wav,1004_IWW_DIS_XX.wav,.wav,Crema_1004,I wonder what this is about,Female,Unspecified,Disgust
293,CREMA-D,./dataset/crema-d\AudioWAV\1004_IWW_FEA_XX.wav,1004_IWW_FEA_XX.wav,.wav,Crema_1004,I wonder what this is about,Female,Unspecified,Fear
294,CREMA-D,./dataset/crema-d\AudioWAV\1004_IWW_HAP_XX.wav,1004_IWW_HAP_XX.wav,.wav,Crema_1004,I wonder what this is about,Female,Unspecified,Happy
